,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
748,0.801,0.629,1,-5.213,1,0.0615,0.0617,0.0,0.0702,0.835,92.012,audio_features,3mBU18H1MPcLWNOQOEm7Q7,spotify:track:3mBU18H1MPcLWNOQOEm7Q7,https://api.spotify.com/v1/tracks/3mBU18H1MPcLWNOQOEm7Q7,https://api.spotify.com/v1/audio-analysis/3mBU18H1MPcLWNOQOEm7Q7,191187,4
749,0.823,0.615,7,-4.19,1,0.147,0.104,0.0,0.104,0.47,90.952,audio_features,0LpIATXIeztPUDPoYwyPIN,spotify:track:0LpIATXIeztPUDPoYwyPIN,https://api.spotify.com/v1/tracks/0LpIATXIeztPUDPoYwyPIN,https://api.spotify.com/v1/audio-analysis/0LpIATXIeztPUDPoYwyPIN,187653,4
750,0.823,0.615,7,-4.19,1,0.147,0.104,0.0,0.104,0.47,90.952,audio_features,5NKaB8XLEz0hIuxeaTJT18,spotify:track:5NKaB8XLEz0hIuxeaTJT18,https://api.spotify.com/v1/tracks/5NKaB8XLEz0hIuxeaTJT18,https://api.spotify.com/v1/audio-analysis/5NKaB8XLEz0hIuxeaTJT18,187653,4
751,0.743,0.831,8,-4.042,0,0.0584,0.114,6.43e-05,0.35,0.609,95.975,audio_features,2fUM0S1bgFeXRSkLQ5p3vF,spotify:track:2fUM0S1bgFeXRSkLQ5p3vF,https://api.spotify.com/v1/tracks/2fUM0S1bgFeXRSkLQ5p3vF,https://api.spotify.com/v1/audio-analysis/2fUM0S1bgFeXRSkLQ5p3vF,168133,4
752,0.801,0.629,1,-5.213,1,0.0615,0.0617,0.0,0.0702,0.835,92.012,audio_features,2MEXDxj4L4rvsCgH6SxlXD,spotify:track:2MEXDxj4L4rvsCgH6SxlXD,https://api.spotify.com/v1/tracks/2MEXDxj4L4rvsCgH6SxlXD,https://api.spotify.com/v1/audio-analysis/2MEXDxj4L4rvsCgH6SxlXD,191187,4
753,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,audio_features,2PKT3rqWHSARVSZTCiIQMg,spotify:track:2PKT3rqWHSARVSZTCiIQMg,https://api.spotify.com/v1/tracks/2PKT3rqWHSARVSZTCiIQMg,https://api.spotify.com/v1/audio-analysis/2PKT3rqWHSARVSZTCiIQMg,155960,4
754,0.801,0.629,1,-5.213,1,0.0615,0.0617,0.0,0.0702,0.835,92.012,audio_features,2g3yoFxcF5Csj9z7M52N5B,spotify:track:2g3yoFxcF5Csj9z7M52N5B,https://api.spotify.com/v1/tracks/2g3yoFxcF5Csj9z7M52N5B,https://api.spotify.com/v1/audio-analysis/2g3yoFxcF5Csj9z7M52N5B,191187,4
755,0.751,0.525,2,-4.384,1,0.0477,0.534,0.0,0.0686,0.931,89.956,audio_features,095s0csAZU6JJ47vy8gtmw,spotify:track:095s0csAZU6JJ47vy8gtmw,https://api.spotify.com/v1/tracks/095s0csAZU6JJ47vy8gtmw,https://api.spotify.com/v1/audio-analysis/095s0csAZU6JJ47vy8gtmw,157560,4
756,0.484,0.746,2,-5.191,1,0.0528,0.126,0.0,0.2,0.783,130.149,audio_features,7y2KhPccpkgRSMa3GDXjQq,spotify:track:7y2KhPccpkgRSMa3GDXjQq,https://api.spotify.com/v1/tracks/7y2KhPccpkgRSMa3GDXjQq,https://api.spotify.com/v1/audio-analysis/7y2KhPccpkgRSMa3GDXjQq,215745,3
757,0.636,0.572,9,-7.797,1,0.0913,0.287,0.0,0.0878,0.66,131.272,audio_features,0ToG55iJZCOzZkcpWbXxpW,spotify:track:0ToG55iJZCOzZkcpWbXxpW,https://api.spotify.com/v1/tracks/0ToG55iJZCOzZkcpWbXxpW,https://api.spotify.com/v1/audio-analysis/0ToG55iJZCOzZkcpWbXxpW,192128,4
758,0.441,0.387,4,-9.595,1,0.0286,0.667,0.0,0.327,0.373,78.42,audio_features,5uPQjirx9C6MS47V556x46,spotify:track:5uPQjirx9C6MS47V556x46,https://api.spotify.com/v1/tracks/5uPQjirx9C6MS47V556x46,https://api.spotify.com/v1/audio-analysis/5uPQjirx9C6MS47V556x46,200506,4
759,0.751,0.525,2,-4.384,1,0.0477,0.534,0.0,0.0686,0.931,89.956,audio_features,0XlM8lTn6w7Pfys4sJcVVc,spotify:track:0XlM8lTn6w7Pfys4sJcVVc,https://api.spotify.com/v1/tracks/0XlM8lTn6w7Pfys4sJcVVc,https://api.spotify.com/v1/audio-analysis/0XlM8lTn6w7Pfys4sJcVVc,157560,4
760,0.317,0.366,1,-10.178,1,0.0552,0.674,0.0016,0.0833,0.113,153.096,audio_features,5ihBtaVVMqO5VqJA5wnmfy,spotify:track:5ihBtaVVMqO5VqJA5wnmfy,https://api.spotify.com/v1/tracks/5ihBtaVVMqO5VqJA5wnmfy,https://api.spotify.com/v1/audio-analysis/5ihBtaVVMqO5VqJA5wnmfy,292903,4
761,0.745,0.85,6,-3.903,0,0.075,0.000285,0.0392,0.118,0.54,138.03,audio_features,6tifCCTIVBLC2TmTquYG7G,spotify:track:6tifCCTIVBLC2TmTquYG7G,https://api.spotify.com/v1/tracks/6tifCCTIVBLC2TmTquYG7G,https://api.spotify.com/v1/audio-analysis/6tifCCTIVBLC2TmTquYG7G,188261,4
762,0.65,0.474,11,-10.902,0,0.14,0.486,0.000235,0.0729,0.279,134.073,audio_features,2RkMSIqUdveO3p8KVpYBYI,spotify:track:2RkMSIqUdveO3p8KVpYBYI,https://api.spotify.com/v1/tracks/2RkMSIqUdveO3p8KVpYBYI,https://api.spotify.com/v1/audio-analysis/2RkMSIqUdveO3p8KVpYBYI,152593,4
763,0.956,0.515,11,-9.962,0,0.337,0.305,0.0,0.156,0.69,119.937,audio_features,6KXKcH4QO1MiGrMQOGoADP,spotify:track:6KXKcH4QO1MiGrMQOGoADP,https://api.spotify.com/v1/tracks/6KXKcH4QO1MiGrMQOGoADP,https://api.spotify.com/v1/audio-analysis/6KXKcH4QO1MiGrMQOGoADP,122070,4
764,0.766,0.684,9,-4.281,0,0.0514,0.135,0.0199,0.0832,0.474,102.045,audio_features,3Eax1yebRxj6LSYpxE9Yd3,spotify:track:3Eax1yebRxj6LSYpxE9Yd3,https://api.spotify.com/v1/tracks/3Eax1yebRxj6LSYpxE9Yd3,https://api.spotify.com/v1/audio-analysis/3Eax1yebRxj6LSYpxE9Yd3,176590,4
765,0.823,0.615,7,-4.19,1,0.147,0.104,0.0,0.104,0.47,90.952,audio_features,167RwLHhl4rIL9tn0r4c2t,spotify:track:167RwLHhl4rIL9tn0r4c2t,https://api.spotify.com/v1/tracks/167RwLHhl4rIL9tn0r4c2t,https://api.spotify.com/v1/audio-analysis/167RwLHhl4rIL9tn0r4c2t,187653,4
766,0.823,0.615,7,-4.19,1,0.147,0.104,0.0,0.104,0.47,90.952,audio_features,4TMiTu4maZgHFJKy7iO4nf,spotify:track:4TMiTu4maZgHFJKy7iO4nf,https://api.spotify.com/v1/tracks/4TMiTu4maZgHFJKy7iO4nf,https://api.spotify.com/v1/audio-analysis/4TMiTu4maZgHFJKy7iO4nf,187653,4
767,0.823,0.615,7,-4.19,1,0.147,0.104,0.0,0.104,0.47,90.952,audio_features,2BJOBXDJIgQzKYLendrDMm,spotify:track:2BJOBXDJIgQzKYLendrDMm,https://api.spotify.com/v1/tracks/2BJOBXDJIgQzKYLendrDMm,https://api.spotify.com/v1/audio-analysis/2BJOBXDJIgQzKYLendrDMm,187653,4
768,0.823,0.615,7,-4.19,1,0.147,0.104,0.0,0.104,0.47,90.952,audio_features,275Efw9BxzxPb2LoEmSRI5,spotify:track:275Efw9BxzxPb2LoEmSRI5,https://api.spotify.com/v1/tracks/275Efw9BxzxPb2LoEmSRI5,https://api.spotify.com/v1/audio-analysis/275Efw9BxzxPb2LoEmSRI5,187653,4
769,0.478,0.497,4,-4.992,1,0.0304,0.0844,0.00118,0.178,0.209,144.046,audio_features,1wYTR3Hg5rBQcdfxGEdsx0,spotify:track:1wYTR3Hg5rBQcdfxGEdsx0,https://api.spotify.com/v1/tracks/1wYTR3Hg5rBQcdfxGEdsx0,https://api.spotify.com/v1/audio-analysis/1wYTR3Hg5rBQcdfxGEdsx0,163452,4
770,0.82,0.446,7,-7.553,1,0.213,0.466,0.0,0.13,0.831,81.01,audio_features,44FzVABpR2cciquTqADA0D,spotify:track:44FzVABpR2cciquTqADA0D,https://api.spotify.com/v1/tracks/44FzVABpR2cciquTqADA0D,https://api.spotify.com/v1/audio-analysis/44FzVABpR2cciquTqADA0D,159307,4
771,0.677,0.522,11,-7.83,0,0.0445,0.0998,0.0553,0.709,0.458,132.994,audio_features,7culXP38P58h83PXwLQqyg,spotify:track:7culXP38P58h83PXwLQqyg,https://api.spotify.com/v1/tracks/7culXP38P58h83PXwLQqyg,https://api.spotify.com/v1/audio-analysis/7culXP38P58h83PXwLQqyg,149108,4
772,0.651,0.617,9,-6.808,0,0.173,0.218,0.0,0.294,0.826,143.936,audio_features,4Dg3WEqGpBbSu4EKjudiwV,spotify:track:4Dg3WEqGpBbSu4EKjudiwV,https://api.spotify.com/v1/tracks/4Dg3WEqGpBbSu4EKjudiwV,https://api.spotify.com/v1/audio-analysis/4Dg3WEqGpBbSu4EKjudiwV,193193,3
773,0.859,0.378,1,-9.03,1,0.104,0.281,0.000174,0.122,0.0838,123.629,audio_features,3xMnPIvsaWwzHzqqzaihEX,spotify:track:3xMnPIvsaWwzHzqqzaihEX,https://api.spotify.com/v1/tracks/3xMnPIvsaWwzHzqqzaihEX,https://api.spotify.com/v1/audio-analysis/3xMnPIvsaWwzHzqqzaihEX,209533,4
774,0.635,0.624,2,-7.104,1,0.0304,0.0022,0.0455,0.188,0.336,119.97,audio_features,4mxiv6HQfhqgIuN5iOONQd,spotify:track:4mxiv6HQfhqgIuN5iOONQd,https://api.spotify.com/v1/tracks/4mxiv6HQfhqgIuN5iOONQd,https://api.spotify.com/v1/audio-analysis/4mxiv6HQfhqgIuN5iOONQd,225426,4
775,0.473,0.591,3,-6.902,1,0.041,0.692,5e-05,0.0914,0.255,75.773,audio_features,7IP075Nyr92maaJNS52hUM,spotify:track:7IP075Nyr92maaJNS52hUM,https://api.spotify.com/v1/tracks/7IP075Nyr92maaJNS52hUM,https://api.spotify.com/v1/audio-analysis/7IP075Nyr92maaJNS52hUM,198107,4
776,0.471,0.913,10,-6.727,0,0.0392,0.178,0.000465,0.44,0.363,90.231,audio_features,1tuSpba0RXUMubHpAOWlMN,spotify:track:1tuSpba0RXUMubHpAOWlMN,https://api.spotify.com/v1/tracks/1tuSpba0RXUMubHpAOWlMN,https://api.spotify.com/v1/audio-analysis/1tuSpba0RXUMubHpAOWlMN,152551,4
777,0.65,0.735,0,-8.399,0,0.0809,0.0376,0.0,0.118,0.529,115.042,audio_features,3TV0uB4XI6vBoN7MjOhiAC,spotify:track:3TV0uB4XI6vBoN7MjOhiAC,https://api.spotify.com/v1/tracks/3TV0uB4XI6vBoN7MjOhiAC,https://api.spotify.com/v1/audio-analysis/3TV0uB4XI6vBoN7MjOhiAC,147391,4
778,0.932,0.503,8,-9.351,0,0.294,0.0661,0.0,0.0856,0.686,140.096,audio_features,5nYygW7bTgPOhckh3uDR9L,spotify:track:5nYygW7bTgPOhckh3uDR9L,https://api.spotify.com/v1/tracks/5nYygW7bTgPOhckh3uDR9L,https://api.spotify.com/v1/audio-analysis/5nYygW7bTgPOhckh3uDR9L,154467,4
779,0.624,0.684,3,-5.507,0,0.0513,0.0336,0.0,0.0771,0.75,163.033,audio_features,07fbDnkKdZGk1gLvknxrns,spotify:track:07fbDnkKdZGk1gLvknxrns,https://api.spotify.com/v1/tracks/07fbDnkKdZGk1gLvknxrns,https://api.spotify.com/v1/audio-analysis/07fbDnkKdZGk1gLvknxrns,143265,4
780,0.847,0.487,9,-5.519,1,0.047,0.211,0.0,0.0761,0.811,97.018,audio_features,3my33XXLpYUzVEeLOyftV2,spotify:track:3my33XXLpYUzVEeLOyftV2,https://api.spotify.com/v1/tracks/3my33XXLpYUzVEeLOyftV2,https://api.spotify.com/v1/audio-analysis/3my33XXLpYUzVEeLOyftV2,115618,4
781,0.591,0.928,6,-3.925,1,0.0316,0.00441,0.0,0.291,0.619,105.025,audio_features,4reXo2zg1uhEIpUAacDb9C,spotify:track:4reXo2zg1uhEIpUAacDb9C,https://api.spotify.com/v1/tracks/4reXo2zg1uhEIpUAacDb9C,https://api.spotify.com/v1/audio-analysis/4reXo2zg1uhEIpUAacDb9C,219968,4
782,0.664,0.76,1,-3.769,0,0.0448,0.318,0.0,0.34,0.7,101.987,audio_features,3iHzKA9HlXf5wsGdsrsnSA,spotify:track:3iHzKA9HlXf5wsGdsrsnSA,https://api.spotify.com/v1/tracks/3iHzKA9HlXf5wsGdsrsnSA,https://api.spotify.com/v1/audio-analysis/3iHzKA9HlXf5wsGdsrsnSA,203667,4
783,0.92,0.682,1,-4.82,1,0.368,0.339,2.08e-06,0.112,0.697,140.071,audio_features,2VjOTvl50tscmc0RDjPdr2,spotify:track:2VjOTvl50tscmc0RDjPdr2,https://api.spotify.com/v1/tracks/2VjOTvl50tscmc0RDjPdr2,https://api.spotify.com/v1/audio-analysis/2VjOTvl50tscmc0RDjPdr2,198027,4
784,0.874,0.202,1,-16.814,1,0.798,0.0728,0.0,0.14,0.3,134.989,audio_features,7AtQxohgEu5dRYdcY4gB6G,spotify:track:7AtQxohgEu5dRYdcY4gB6G,https://api.spotify.com/v1/tracks/7AtQxohgEu5dRYdcY4gB6G,https://api.spotify.com/v1/audio-analysis/7AtQxohgEu5dRYdcY4gB6G,142740,4
785,0.559,0.674,1,-6.125,0,0.0329,0.0312,0.0,0.121,0.197,111.976,audio_features,0ZnSY1gLDX2XnedfVrQse1,spotify:track:0ZnSY1gLDX2XnedfVrQse1,https://api.spotify.com/v1/tracks/0ZnSY1gLDX2XnedfVrQse1,https://api.spotify.com/v1/audio-analysis/0ZnSY1gLDX2XnedfVrQse1,263973,4
786,0.72,0.533,4,-5.88,0,0.152,0.603,0.00341,0.162,0.549,165.099,audio_features,1HII0EIufOG0nGpWCQixbO,spotify:track:1HII0EIufOG0nGpWCQixbO,https://api.spotify.com/v1/tracks/1HII0EIufOG0nGpWCQixbO,https://api.spotify.com/v1/audio-analysis/1HII0EIufOG0nGpWCQixbO,155088,4
787,0.315,0.102,0,-17.621,0,0.034,0.985,0.0512,0.109,0.185,169.69,audio_features,0Oqxt6JixieLHbwMfnJGWO,spotify:track:0Oqxt6JixieLHbwMfnJGWO,https://api.spotify.com/v1/tracks/0Oqxt6JixieLHbwMfnJGWO,https://api.spotify.com/v1/audio-analysis/0Oqxt6JixieLHbwMfnJGWO,206723,3
788,0.595,0.438,1,-7.047,1,0.0467,0.501,1.93e-05,0.0941,0.468,134.355,audio_features,1kiwk2pQBVQNIbx7Hf3y8Z,spotify:track:1kiwk2pQBVQNIbx7Hf3y8Z,https://api.spotify.com/v1/tracks/1kiwk2pQBVQNIbx7Hf3y8Z,https://api.spotify.com/v1/audio-analysis/1kiwk2pQBVQNIbx7Hf3y8Z,167720,3
789,0.51,0.543,10,-6.552,0,0.0414,0.401,0.0,0.215,0.192,109.436,audio_features,4sw5CTB7Gvyr2B5b9N1kZz,spotify:track:4sw5CTB7Gvyr2B5b9N1kZz,https://api.spotify.com/v1/tracks/4sw5CTB7Gvyr2B5b9N1kZz,https://api.spotify.com/v1/audio-analysis/4sw5CTB7Gvyr2B5b9N1kZz,234147,4
790,0.765,0.572,11,-6.153,0,0.128,0.226,0.0,0.192,0.475,140.013,audio_features,4r0kug4vaNx3d8qyDLhQes,spotify:track:4r0kug4vaNx3d8qyDLhQes,https://api.spotify.com/v1/tracks/4r0kug4vaNx3d8qyDLhQes,https://api.spotify.com/v1/audio-analysis/4r0kug4vaNx3d8qyDLhQes,110938,4
791,0.344,0.255,6,-9.682,0,0.0318,0.812,0.0,0.0884,0.165,121.861,audio_features,4jfQ2vtRNHQmLNXOQHXtgX,spotify:track:4jfQ2vtRNHQmLNXOQHXtgX,https://api.spotify.com/v1/tracks/4jfQ2vtRNHQmLNXOQHXtgX,https://api.spotify.com/v1/audio-analysis/4jfQ2vtRNHQmLNXOQHXtgX,281947,4
792,0.461,0.684,10,-5.97,0,0.088,0.285,0.0,0.425,0.605,175.735,audio_features,2fyBXRLVjkBGYQPoWzr9Ka,spotify:track:2fyBXRLVjkBGYQPoWzr9Ka,https://api.spotify.com/v1/tracks/2fyBXRLVjkBGYQPoWzr9Ka,https://api.spotify.com/v1/audio-analysis/2fyBXRLVjkBGYQPoWzr9Ka,222920,4
793,0.359,0.611,6,-7.676,0,0.0389,0.206,0.0254,0.0898,0.427,93.05,audio_features,3W71Tf4TxC2QfT2BjtMv38,spotify:track:3W71Tf4TxC2QfT2BjtMv38,https://api.spotify.com/v1/tracks/3W71Tf4TxC2QfT2BjtMv38,https://api.spotify.com/v1/audio-analysis/3W71Tf4TxC2QfT2BjtMv38,256768,4
794,0.572,0.81,1,-5.791,0,0.0557,0.0147,6.94e-06,0.13,0.106,126.045,audio_features,4WXdMp3l24E3PNlHxq5Hok,spotify:track:4WXdMp3l24E3PNlHxq5Hok,https://api.spotify.com/v1/tracks/4WXdMp3l24E3PNlHxq5Hok,https://api.spotify.com/v1/audio-analysis/4WXdMp3l24E3PNlHxq5Hok,214912,4
795,0.485,0.348,6,-11.576,0,0.0257,0.678,0.167,0.118,0.145,99.898,audio_features,1Df9Dsl5AI2cIllbSNCM2f,spotify:track:1Df9Dsl5AI2cIllbSNCM2f,https://api.spotify.com/v1/tracks/1Df9Dsl5AI2cIllbSNCM2f,https://api.spotify.com/v1/audio-analysis/1Df9Dsl5AI2cIllbSNCM2f,209156,4
796,0.572,0.81,1,-5.791,0,0.0557,0.0147,6.94e-06,0.13,0.106,126.045,audio_features,5U45CSTtiBY9alIhsQjeqf,spotify:track:5U45CSTtiBY9alIhsQjeqf,https://api.spotify.com/v1/tracks/5U45CSTtiBY9alIhsQjeqf,https://api.spotify.com/v1/audio-analysis/5U45CSTtiBY9alIhsQjeqf,214912,4
797,0.559,0.674,1,-6.125,0,0.0329,0.0312,0.0,0.121,0.197,111.976,audio_features,1HQux8Kqu1gA8qVB62aKlu,spotify:track:1HQux8Kqu1gA8qVB62aKlu,https://api.spotify.com/v1/tracks/1HQux8Kqu1gA8qVB62aKlu,https://api.spotify.com/v1/audio-analysis/1HQux8Kqu1gA8qVB62aKlu,263973,4
798,0.326,0.416,11,-8.92,0,0.0352,0.269,3.36e-05,0.11,0.153,114.458,audio_features,53KdS2HwZZeAOBIXEdl25q,spotify:track:53KdS2HwZZeAOBIXEdl25q,https://api.spotify.com/v1/tracks/53KdS2HwZZeAOBIXEdl25q,https://api.spotify.com/v1/audio-analysis/53KdS2HwZZeAOBIXEdl25q,236053,4
799,0.326,0.416,11,-8.92,0,0.0352,0.269,3.36e-05,0.11,0.153,114.458,audio_features,5RMJL10m2xmf3A85tIGw9O,spotify:track:5RMJL10m2xmf3A85tIGw9O,https://api.spotify.com/v1/tracks/5RMJL10m2xmf3A85tIGw9O,https://api.spotify.com/v1/audio-analysis/5RMJL10m2xmf3A85tIGw9O,236053,4
800,0.601,0.86,6,-5.374,0,0.0653,0.08,0.000369,0.189,0.65,161.96,audio_features,4SFNe716eUbgX1XvGCTBu7,spotify:track:4SFNe716eUbgX1XvGCTBu7,https://api.spotify.com/v1/tracks/4SFNe716eUbgX1XvGCTBu7,https://api.spotify.com/v1/audio-analysis/4SFNe716eUbgX1XvGCTBu7,227827,4
801,0.651,0.657,2,-7.16,1,0.0532,0.327,0.0,0.0932,0.475,115.964,audio_features,11F1Tpe5da6M6vKLbUjauU,spotify:track:11F1Tpe5da6M6vKLbUjauU,https://api.spotify.com/v1/tracks/11F1Tpe5da6M6vKLbUjauU,https://api.spotify.com/v1/audio-analysis/11F1Tpe5da6M6vKLbUjauU,251511,4
802,0.853,0.859,11,-2.68,0,0.306,0.257,0.0,0.172,0.325,95.131,audio_features,6Vn1vje8yMw2OY6IOk9dkH,spotify:track:6Vn1vje8yMw2OY6IOk9dkH,https://api.spotify.com/v1/tracks/6Vn1vje8yMw2OY6IOk9dkH,https://api.spotify.com/v1/audio-analysis/6Vn1vje8yMw2OY6IOk9dkH,208013,4
803,0.456,0.207,6,-11.655,1,0.041,0.902,0.0,0.105,0.333,99.399,audio_features,6LKvzEJQTIm2RrWAMPwQH6,spotify:track:6LKvzEJQTIm2RrWAMPwQH6,https://api.spotify.com/v1/tracks/6LKvzEJQTIm2RrWAMPwQH6,https://api.spotify.com/v1/audio-analysis/6LKvzEJQTIm2RrWAMPwQH6,217873,4
804,0.763,0.5,1,-13.035,0,0.0911,0.209,0.0104,0.109,0.153,122.02,audio_features,6Tv4vYGT0mjnqkHdRpyxbg,spotify:track:6Tv4vYGT0mjnqkHdRpyxbg,https://api.spotify.com/v1/tracks/6Tv4vYGT0mjnqkHdRpyxbg,https://api.spotify.com/v1/audio-analysis/6Tv4vYGT0mjnqkHdRpyxbg,226057,4
805,0.564,0.829,6,-5.842,1,0.0281,0.0466,0.000184,0.118,0.393,122.038,audio_features,0oPRfdP48RM4bd3xBFyiRo,spotify:track:0oPRfdP48RM4bd3xBFyiRo,https://api.spotify.com/v1/tracks/0oPRfdP48RM4bd3xBFyiRo,https://api.spotify.com/v1/audio-analysis/0oPRfdP48RM4bd3xBFyiRo,223968,4
806,0.641,0.684,10,-6.119,0,0.0476,0.129,0.000288,0.141,0.188,104.036,audio_features,1dvqHhLNccePPBHq11TW7v,spotify:track:1dvqHhLNccePPBHq11TW7v,https://api.spotify.com/v1/tracks/1dvqHhLNccePPBHq11TW7v,https://api.spotify.com/v1/audio-analysis/1dvqHhLNccePPBHq11TW7v,178275,4
807,0.842,0.756,7,-7.409,0,0.338,0.525,2.21e-06,0.0871,0.421,169.925,audio_features,3XB5uhhlYSnkxpSihkNQwh,spotify:track:3XB5uhhlYSnkxpSihkNQwh,https://api.spotify.com/v1/tracks/3XB5uhhlYSnkxpSihkNQwh,https://api.spotify.com/v1/audio-analysis/3XB5uhhlYSnkxpSihkNQwh,172798,4
808,0.565,0.712,3,-4.012,0,0.0301,0.00234,0.0,0.186,0.22,138.124,audio_features,1bIHv5s0rByq6ZOqDSt8K8,spotify:track:1bIHv5s0rByq6ZOqDSt8K8,https://api.spotify.com/v1/tracks/1bIHv5s0rByq6ZOqDSt8K8,https://api.spotify.com/v1/audio-analysis/1bIHv5s0rByq6ZOqDSt8K8,154832,4
809,0.821,0.696,8,-5.796,0,0.043,0.315,1.07e-05,0.157,0.566,122.005,audio_features,3gOI5aQD4mOMLsP3aWrkon,spotify:track:3gOI5aQD4mOMLsP3aWrkon,https://api.spotify.com/v1/tracks/3gOI5aQD4mOMLsP3aWrkon,https://api.spotify.com/v1/audio-analysis/3gOI5aQD4mOMLsP3aWrkon,167787,4
810,0.477,0.666,6,-12.92,0,0.0366,0.0178,0.825,0.197,0.58,157.032,audio_features,5bYFgV2KMMC6IVQ2gUyMGg,spotify:track:5bYFgV2KMMC6IVQ2gUyMGg,https://api.spotify.com/v1/tracks/5bYFgV2KMMC6IVQ2gUyMGg,https://api.spotify.com/v1/audio-analysis/5bYFgV2KMMC6IVQ2gUyMGg,68250,4
811,0.566,0.845,8,-3.817,1,0.0265,0.00475,0.000822,0.148,0.698,103.97,audio_features,0cv6mTbrqr8vxGC31NjKtM,spotify:track:0cv6mTbrqr8vxGC31NjKtM,https://api.spotify.com/v1/tracks/0cv6mTbrqr8vxGC31NjKtM,https://api.spotify.com/v1/audio-analysis/0cv6mTbrqr8vxGC31NjKtM,187047,4
812,0.283,0.195,1,-12.154,1,0.0331,0.947,8.28e-05,0.111,0.319,138.953,audio_features,6GNmllEUoNK0rxAmthPEQf,spotify:track:6GNmllEUoNK0rxAmthPEQf,https://api.spotify.com/v1/tracks/6GNmllEUoNK0rxAmthPEQf,https://api.spotify.com/v1/audio-analysis/6GNmllEUoNK0rxAmthPEQf,246693,3
813,0.566,0.184,1,-11.508,0,0.0381,0.764,0.0,0.14,0.418,97.1,audio_features,5cI23aJ66Gw2a4N8l4dGYw,spotify:track:5cI23aJ66Gw2a4N8l4dGYw,https://api.spotify.com/v1/tracks/5cI23aJ66Gw2a4N8l4dGYw,https://api.spotify.com/v1/audio-analysis/5cI23aJ66Gw2a4N8l4dGYw,194605,4
814,0.666,0.507,9,-6.867,1,0.065,0.775,0.0,0.0988,0.801,117.12,audio_features,7ibpNcYxrstM16ehN7OwbK,spotify:track:7ibpNcYxrstM16ehN7OwbK,https://api.spotify.com/v1/tracks/7ibpNcYxrstM16ehN7OwbK,https://api.spotify.com/v1/audio-analysis/7ibpNcYxrstM16ehN7OwbK,182347,4
815,0.9,0.725,5,-6.213,0,0.135,0.179,0.00101,0.0791,0.791,100.015,audio_features,0f0SbtoKGe41cX5LzlnX6X,spotify:track:0f0SbtoKGe41cX5LzlnX6X,https://api.spotify.com/v1/tracks/0f0SbtoKGe41cX5LzlnX6X,https://api.spotify.com/v1/audio-analysis/0f0SbtoKGe41cX5LzlnX6X,157262,4
816,0.719,0.621,8,-7.101,1,0.336,0.0736,0.0,0.15,0.475,76.843,audio_features,1o8NmBVhT1PeADJhmAi7vZ,spotify:track:1o8NmBVhT1PeADJhmAi7vZ,https://api.spotify.com/v1/tracks/1o8NmBVhT1PeADJhmAi7vZ,https://api.spotify.com/v1/audio-analysis/1o8NmBVhT1PeADJhmAi7vZ,193938,4
817,0.635,0.498,5,-8.724,0,0.0392,0.085,3.76e-06,0.174,0.523,72.014,audio_features,6QS24xFgmG0XPxsmFhGTYS,spotify:track:6QS24xFgmG0XPxsmFhGTYS,https://api.spotify.com/v1/tracks/6QS24xFgmG0XPxsmFhGTYS,https://api.spotify.com/v1/audio-analysis/6QS24xFgmG0XPxsmFhGTYS,165671,4
818,0.312,0.966,10,-1.431,0,0.123,0.0846,7.83e-06,0.235,0.454,89.514,audio_features,6cJSXxvl9l94huIUIqsEQo,spotify:track:6cJSXxvl9l94huIUIqsEQo,https://api.spotify.com/v1/tracks/6cJSXxvl9l94huIUIqsEQo,https://api.spotify.com/v1/audio-analysis/6cJSXxvl9l94huIUIqsEQo,198027,4
819,0.718,0.585,6,-10.263,0,0.27,0.000146,0.00938,0.398,0.636,141.093,audio_features,3HqGDrSOZ6LbBfX5EsiaAj,spotify:track:3HqGDrSOZ6LbBfX5EsiaAj,https://api.spotify.com/v1/tracks/3HqGDrSOZ6LbBfX5EsiaAj,https://api.spotify.com/v1/audio-analysis/3HqGDrSOZ6LbBfX5EsiaAj,143467,4
820,0.745,0.887,11,-2.75,0,0.0437,0.0306,0.00224,0.245,0.722,155.041,audio_features,1ncGbGufa7aUaJ5zC4YP3y,spotify:track:1ncGbGufa7aUaJ5zC4YP3y,https://api.spotify.com/v1/tracks/1ncGbGufa7aUaJ5zC4YP3y,https://api.spotify.com/v1/audio-analysis/1ncGbGufa7aUaJ5zC4YP3y,185806,4
821,0.77,0.892,1,-4.276,0,0.206,0.261,0.0,0.517,0.424,97.458,audio_features,5nGITHcYH3Tt5WolBVEcrJ,spotify:track:5nGITHcYH3Tt5WolBVEcrJ,https://api.spotify.com/v1/tracks/5nGITHcYH3Tt5WolBVEcrJ,https://api.spotify.com/v1/audio-analysis/5nGITHcYH3Tt5WolBVEcrJ,118852,4
822,0.626,0.535,9,-4.901,0,0.0289,0.71,1.76e-06,0.109,0.358,143.851,audio_features,790xAaylcgzyKm40GM95Gl,spotify:track:790xAaylcgzyKm40GM95Gl,https://api.spotify.com/v1/tracks/790xAaylcgzyKm40GM95Gl,https://api.spotify.com/v1/audio-analysis/790xAaylcgzyKm40GM95Gl,145833,3
